status,gene_symbol,gene_name,ensembl_id,entrez_id,osEntrez,chromosome,genetic_category,gene_score,syndromic,number_of_reports
9,MAOB,monoamine oxidase B,ENSG00000069535,4129,109731,X,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,5
9,MAPK3,mitogen-activated protein kinase 3,ENSG00000102882,5595,26417,16,"Rare Single Gene Mutation, Functional",3,0,5
9,MARK1,microtubule affinity regulating kinase 1,ENSG00000116141,4139,226778,1,"Rare Single Gene Mutation, Genetic Association",3,0,10
9,MBD1,methyl-CpG binding domain protein 1,ENSG00000141644,4152,17190,18,Rare Single Gene Mutation,3,0,7
9,MBD3,methyl-CpG binding domain protein 3,ENSG00000071655,53615,17192,19,Rare Single Gene Mutation,3,0,4
9,MBD4,methyl-CpG binding domain protein 4,ENSG00000129071,8930,17193,3,Rare Single Gene Mutation,3,0,7
9,MBD5,Methyl-CpG binding domain protein 5,ENSG00000204406,55777,109241,2,"Rare Single Gene Mutation, Syndromic",1,0,33
9,MBD6,Methyl-CpG binding domain protein 6,ENSG00000166987,114785,110962,12,Rare Single Gene Mutation,3,0,1
9,MBOAT7,membrane bound O-acyltransferase domain containing 7,ENSG00000125505,79143,77582,19,"Rare Single Gene Mutation, Syndromic",1,0,6
9,MCM4,minichromosome maintenance complex component 4,ENSG00000104738,4173,17217,8,Rare Single Gene Mutation,3,0,2
9,MCM6,minichromosome maintenance complex component 6,ENSG00000076003,4175,17219,2,Rare Single Gene Mutation,3,0,2
9,MCPH1,microcephalin 1,ENSG00000147316,79648,244329,8,Rare Single Gene Mutation,3,0,16
9,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2,ENSG00000139915,161357,320772,14,"Rare Single Gene Mutation, Genetic Association",3,0,8
9,MECP2,Methyl CpG binding protein 2,ENSG00000169057,4204,17257,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,81
9,MED12L,mediator complex subunit 12L,ENSG00000144893,116931,329650,3,"Rare Single Gene Mutation, Syndromic",3,1,4
9,MED13,mediator complex subunit 13,ENSG00000108510,9969,327987,17,"Rare Single Gene Mutation, Syndromic",1,0,4
9,MED13L,Mediator complex subunit 13-like,ENSG00000123066,23389,76199,12,"Rare Single Gene Mutation, Syndromic",1,0,32
9,MEF2C,myocyte enhancer factor 2C,ENSG00000081189,4208,17260,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3,1,34
9,MEGF10,multiple EGF like domains 10,ENSG00000145794,84466,70417,5,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,MEGF11,multiple EGF like domains 11,ENSG00000157890,84465,214058,15,Rare Single Gene Mutation,3,0,5
9,MEIS2,Meis homeobox 2,ENSG00000134138,4212,17536,15,"Rare Single Gene Mutation, Syndromic",1,0,7
9,MET,met proto-oncogene (hepatocyte growth factor receptor),ENSG00000105976,4233,17295,7,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,37
9,MFRP,Membrane frizzled-related protein,ENSG00000235718,83552,259172,11,Rare Single Gene Mutation,2,0,6
9,METTL26,methyltransferase like 26,ENSG00000130731,84326,68347,16,Rare Single Gene Mutation,3,0,2
9,MIB1,Mindbomb E3 ubiquitin protein ligase 1,ENSG00000101752,57534,225164,18,Rare Single Gene Mutation,3,0,7
9,MLANA,melan-A,ENSG00000120215,2315,77836,9,Rare Single Gene Mutation,3,0,3
9,MNT,MAX network transcriptional repressor,ENSG00000070444,4335,17428,17,Genetic Association,3,0,1
9,MPP6,membrane palmitoylated protein 6,ENSG00000105926,51678,56524,7,Rare Single Gene Mutation,3,0,3
9,MSR1,macrophage scavenger receptor 1,ENSG00000038945,4481,20288,8,Rare Single Gene Mutation,3,0,3
9,MTF1,metal-regulatory transcription factor 1,ENSG00000188786,4520,17764,1,"Syndromic, Genetic Association",3,0,4
9,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H),ENSG00000177000,4524,17769,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,16
9,MTOR,Mechanistic target of rapamycin (serine/threonine kinase),ENSG00000198793,2475,56717,1,"Rare Single Gene Mutation, Syndromic, Functional",2,1,18
9,MRTFB,myocardin related transcription factor B,ENSG00000186260,57496,239719,16,"Rare Single Gene Mutation, Genetic Association",3,0,10
9,MYH10,myosin heavy chain 10,ENSG00000133026,4628,77579,17,Rare Single Gene Mutation,2,0,5
9,MYH4,"Myosin, heavy chain 4, skeletal muscle",ENSG00000264424,4622,17884,17,Rare Single Gene Mutation,3,0,5
9,MYO16,myosin XVI,ENSG00000041515,23026,244281,13,"Rare Single Gene Mutation, Genetic Association",3,0,8
9,MYO1E,myosin IE,ENSG00000157483,4643,71602,15,Rare Single Gene Mutation,3,0,4
9,MYO5A,myosin VA,ENSG00000197535,4644,17918,15,"Rare Single Gene Mutation, Genetic Association",2,0,5
9,MYO5C,myosin VC,ENSG00000128833,55930,208943,15,Rare Single Gene Mutation,3,0,3
9,MYO9B,Myosin IXB,ENSG00000099331,4650,17925,19,Rare Single Gene Mutation,2,0,4
9,MYT1L,Myelin transcription factor 1-like,ENSG00000186487,23040,17933,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,18
9,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",ENSG00000164134,80155,74838,4,"Rare Single Gene Mutation, Syndromic",1,0,13
9,NACC1,nucleus accumbens associated 1,ENSG00000160877,112939,66830,19,"Rare Single Gene Mutation, Syndromic",3,1,6
9,NAV2,neuron navigator 2,ENSG00000166833,89797,78286,11,Rare Single Gene Mutation,2,0,9
9,NBEA,neurobeachin,ENSG00000172915,26960,26422,13,"Rare Single Gene Mutation, Syndromic, Functional",1,0,19
9,NCKAP1,NCK-associated protein 1,ENSG00000061676,10787,50884,2,Rare Single Gene Mutation,1,0,8
9,NCKAP5,NCK-associated protein 5,ENSG00000176771,344148,210356,2,Rare Single Gene Mutation,3,0,1
9,NCOR1,nuclear receptor corepressor 1,ENSG00000141027,9611,20185,17,"Rare Single Gene Mutation, Functional",2,0,6
9,NEGR1,neuronal growth regulator 1,ENSG00000172260,257194,320840,1,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,6
9,NEO1,Neogenin 1,ENSG00000067141,4756,18007,15,"",3,0,1
9,NF1,"neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)",ENSG00000196712,4763,18015,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,24
9,NFE2L3,"nuclear factor, erythroid 2 like 3",ENSG00000050344,9603,18025,7,Rare Single Gene Mutation,2,0,3
9,NFIA,nuclear factor I/A,ENSG00000162599,4774,18027,1,Rare Single Gene Mutation,3,0,11
9,NFIB,nuclear factor I B,ENSG00000147862,4781,18028,9,"Rare Single Gene Mutation, Syndromic",3,1,5
9,NFIX,nuclear factor I/X (CCAAT-binding transcription factor),ENSG00000008441,4784,18032,19,"Rare Single Gene Mutation, Syndromic",,1,10
9,NINL,Ninein-like,ENSG00000101004,22981,78177,20,Rare Single Gene Mutation,2,0,6
9,NIPA1,non imprinted in Prader-Willi/Angelman syndrome 1,ENSG00000170113,123606,233280,15,Rare Single Gene Mutation,3,0,5
9,NIPA2,non imprinted in Prader-Willi/Angelman syndrome 2,ENSG00000140157,81614,93790,15,Rare Single Gene Mutation,3,0,2
9,NIPBL,Nipped-B homolog (Drosophila),ENSG00000164190,25836,71175,5,"Rare Single Gene Mutation, Syndromic",1,0,13
9,NLGN1,neuroligin 1,ENSG00000169760,22871,192167,3,"Rare Single Gene Mutation, Genetic Association",2,0,17
9,NEXMIF,neurite extension and migration factor,ENSG00000050030,340533,245555,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,20
9,NLGN2,Neuroligin 2,ENSG00000169992,57555,216856,17,"Rare Single Gene Mutation, Functional",1,0,8
9,NLGN3,neuroligin 3,ENSG00000196338,54413,245537,X,Rare Single Gene Mutation,1,0,34
9,NR1D1,nuclear receptor subfamily 1 group D member 1,ENSG00000126368,9572,217166,17,Rare Single Gene Mutation,3,0,3
9,NR2F1,nuclear receptor subfamily 2 group F member 1,ENSG00000175745,7025,13865,5,"Rare Single Gene Mutation, Syndromic",3,1,12
9,NR3C2,"Nuclear receptor subfamily 3, group C, member 2",ENSG00000151623,4306,110784,4,"Rare Single Gene Mutation, Syndromic",2,1,5
9,NR4A2,nuclear receptor subfamily 4 group A member 2,ENSG00000153234,4929,18227,2,Rare Single Gene Mutation,1,0,7
9,NRCAM,neuronal cell adhesion molecule,ENSG00000091129,4897,319504,7,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,NRP2,neuropilin 2,ENSG00000118257,8828,18187,2,"Rare Single Gene Mutation, Genetic Association",3,0,8
9,NRXN1,neurexin 1,ENSG00000179915,9378,18189,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,82
9,HIVEP2,HIVEP zinc finger 2,ENSG00000010818,3097,15273,6,"Syndromic, Functional",1,0,8
9,KDM3B,lysine demethylase 3B,ENSG00000120733,51780,277250,5,Syndromic,1,0,1
9,NAALADL2,N-acetylated alpha-linked acidic dipeptidase-like 2,ENSG00000177694,254827,635702,3,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,NDUFA5,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa",ENSG00000128609,4698,68202,7,Genetic Association,3,0,3
9,NPAS2,neuronal PAS domain protein 2,ENSG00000170485,4862,18143,2,Genetic Association,3,0,4
9,NRXN2,neurexin 2,ENSG00000110076,9379,18190,11,"Rare Single Gene Mutation, Genetic Association",1,0,11
9,NSD1,nuclear receptor binding SET domain protein 1,ENSG00000165671,64324,18193,5,"Rare Single Gene Mutation, Syndromic",1,0,16
9,NTNG1,netrin G1,ENSG00000162631,22854,80883,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,8
9,NTNG2,netrin G2,ENSG00000196358,84628,171171,9,Syndromic,,1,3
9,NTRK1,"neurotrophic tyrosine kinase, receptor, type 1",ENSG00000198400,4914,18211,1,"Rare Single Gene Mutation, Syndromic",3,0,8
9,NTRK2,neurotrophic receptor tyrosine kinase 2,ENSG00000148053,4915,18212,9,Syndromic,,1,3
9,NTRK3,"neurotrophic tyrosine kinase, receptor, type 3",ENSG00000140538,4916,18213,15,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,13
9,NUAK1,"NUAK family, SNF1-like kinase, 1",ENSG00000074590,9891,77976,12,"Rare Single Gene Mutation, Functional",2,0,6
9,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component",ENSG00000185115,56160,66647,15,Functional,3,0,3
9,NUDCD2,NudC domain containing 2,ENSG00000170584,134492,52653,5,Rare Single Gene Mutation,2,0,3
9,NUP133,nucleoporin 133kDa,ENSG00000069248,55746,234865,1,Rare Single Gene Mutation,3,0,4
9,NXPH1,neurexophilin 1,ENSG00000122584,30010,18231,7,Rare Single Gene Mutation,3,0,5
9,OCRL,oculocerebrorenal syndrome of Lowe,ENSG00000122126,4952,320634,X,"Rare Single Gene Mutation, Syndromic",,1,7
9,ODF3L2,outer dense fiber of sperm tails 3-like 2,ENSG00000181781,284451,382384,19,Rare Single Gene Mutation,3,0,1
9,OFD1,"OFD1, centriole and centriolar satellite protein",ENSG00000046651,8481,237222,X,Rare Single Gene Mutation,3,0,2
9,OPHN1,oligophrenin 1,ENSG00000079482,4983,94190,X,"Rare Single Gene Mutation, Syndromic",2,0,15
9,OR52M1,"Olfactory receptor, family 52, subfamily M, member 1",ENSG00000197790,119772,258322,11,Rare Single Gene Mutation,2,0,2
9,OTUD7A,OTU deubiquitinase 7A,ENSG00000169918,161725,170711,15,"Rare Single Gene Mutation, Functional",2,0,4
9,OXT,oxytocin/neurophysin I prepropeptide,ENSG00000101405,5020,18429,20,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,OXTR,oxytocin receptor,ENSG00000180914,5021,18430,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,44
9,P2RX5,"Purinergic receptor P2X, ligand gated ion channel, 5",ENSG00000083454,5026,94045,17,Rare Single Gene Mutation,2,0,4
9,P4HA2,"Prolyl 4-hydroxylase, alpha polypeptide II",ENSG00000072682,8974,18452,5,Rare Single Gene Mutation,2,0,4
9,PACS1,phosphofurin acidic cluster sorting protein 1,ENSG00000175115,55690,107975,11,"Rare Single Gene Mutation, Syndromic",1,0,6
9,PACS2,phosphofurin acidic cluster sorting protein 2,ENSG00000179364,23241,217893,14,"Rare Single Gene Mutation, Syndromic",,1,5
9,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,ENSG00000168092,5049,18475,11,Rare Single Gene Mutation,3,0,3
9,PAH,Phenylalanine hydroxylase,ENSG00000171759,5053,18478,12,"Rare Single Gene Mutation, Syndromic",2,0,7
9,PAK2,p21 (RAC1) activated kinase 2,ENSG00000180370,5062,224105,3,Rare Single Gene Mutation,2,0,4
9,PAPOLG,poly(A) polymerase gamma,ENSG00000115421,64895,216578,2,Rare Single Gene Mutation,3,0,4
9,PARD3B,Par-3 partitioning defective 3 homolog B (C. elegans),ENSG00000116117,117583,72823,2,"Rare Single Gene Mutation, Genetic Association",2,0,7
9,PAX5,Paired box 5,ENSG00000196092,5079,18507,9,Rare Single Gene Mutation,2,0,6
9,PAX6,Paired box 6,ENSG00000007372,5080,18508,11,"Rare Single Gene Mutation, Syndromic, Functional",,1,7
9,PBX1,PBX homeobox 1,ENSG00000185630,5087,18514,1,Rare Single Gene Mutation,3,0,4
9,PCCA,propionyl-CoA carboxylase alpha subunit,ENSG00000175198,5095,110821,13,"Rare Single Gene Mutation, Syndromic",,1,10
9,PCCB,propionyl-CoA carboxylase beta subunit,ENSG00000114054,5096,66904,3,"Rare Single Gene Mutation, Syndromic",,1,9
9,PCDH10,protocadherin 10,ENSG00000138650,57575,18526,4,Rare Single Gene Mutation,3,0,8
9,PCDH11X,protocadherin 11 X-linked,ENSG00000102290,27328,245578,X,Rare Single Gene Mutation,3,0,2
9,PCDH15,protocadherin related 15,ENSG00000150275,65217,11994,10,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,5
9,PCDH19,protocadherin 19,ENSG00000165194,57526,279653,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,34
9,PATJ,"PATJ, crumbs cell polarity complex component",ENSG00000132849,10207,12695,1,Rare Single Gene Mutation,3,0,3
9,PCDH9,protocadherin 9,ENSG00000184226,5101,211712,13,"Rare Single Gene Mutation, Genetic Association",3,0,7
9,PCDHA1,Protocadherin alpha 1,ENSG00000204970,56147,116731,5,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PCDHA10,Protocadherin alpha 10,ENSG00000250120,56139,192161,5,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,PCDHA11,Protocadherin alpha 11,ENSG00000249158,56138,12942,5,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,PCDHA12,Protocadherin alpha 12,ENSG00000251664,56137,12943,5,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PCDHA13,Protocadherin alpha 13,ENSG00000239389,56136,192164,5,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,PCDHA2,Protocadherin alpha 2,ENSG00000204969,56146,353234,5,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,PCDHA3,Protocadherin alpha 3,ENSG00000255408,56145,192163,5,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PCDHA4,Protocadherin alpha 4,ENSG00000204967,56144,12936,5,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,PCDHA5,Protocadherin alpha 5,ENSG00000204965,56143,12941,5,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,PCDHA6,Protocadherin alpha 6,ENSG00000081842,56142,12937,5,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PCDHA7,Protocadherin alpha 7,ENSG00000204963,56141,12939,5,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,PCDHA9,Protocadherin alpha 9,ENSG00000204961,9752,353235,5,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,PCDHAC1,"Protocadherin alpha subfamily C, 1",ENSG00000248383,56135,353236,5,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PCM1,pericentriolar material 1,ENSG00000078674,5108,18536,8,Rare Single Gene Mutation,3,0,3
9,PDCD1,programmed cell death 1,ENSG00000188389,5133,18566,2,Rare Single Gene Mutation,3,0,3
9,PDE1C,phosphodiesterase 1C,ENSG00000154678,5137,18575,7,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PDK2,pyruvate dehydrogenase kinase 2,ENSG00000005882,5164,18604,17,Rare Single Gene Mutation,3,0,4
9,PER1,period homolog 1 (Drosophila),ENSG00000179094,5187,18626,17,"Rare Single Gene Mutation, Genetic Association",3,0,7
9,PER2,period circadian clock 2,ENSG00000132326,8864,18627,2,Rare Single Gene Mutation,2,0,3
9,PEX7,peroxisomal biogenesis factor 7,ENSG00000112357,5191,18634,6,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PHF2,PHD finger protein 2,ENSG00000197724,5253,18676,9,Rare Single Gene Mutation,2,0,5
9,PHF21A,PHD finger protein 21A,ENSG00000135365,51317,192285,11,"Rare Single Gene Mutation, Syndromic",1,0,8
9,PHF3,PHD finger protein 3,ENSG00000118482,23469,213109,6,Rare Single Gene Mutation,1,0,4
9,PHF8,PHD finger protein 8,ENSG00000172943,23133,320595,X,"Rare Single Gene Mutation, Syndromic",,1,8
9,PHIP,pleckstrin homology domain interacting protein,ENSG00000146247,55023,83946,6,"Rare Single Gene Mutation, Syndromic",1,0,11
9,PHRF1,PHD and ring finger domains 1,ENSG00000070047,57661,101471,11,Rare Single Gene Mutation,2,0,4
9,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,ENSG00000105647,5296,18709,19,"Rare Single Gene Mutation, Syndromic",,1,4
9,PITX1,paired-like homeodomain 1,ENSG00000069011,5307,18740,5,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,PLAUR,"Plasminogen activator, urokinase receptor",ENSG00000011422,5329,18793,19,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,PLCB1,"phospholipase C, beta 1 (phosphoinositide-specific)",ENSG00000182621,23236,18795,20,Rare Single Gene Mutation,2,0,7
9,PLCD4,phospholipase C delta 4,ENSG00000115556,84812,18802,2,Rare Single Gene Mutation,3,0,3
9,PLXNA3,plexin A3,ENSG00000130827,55558,18846,X,Rare Single Gene Mutation,3,0,3
9,PLXNA4,Plexin A4,ENSG00000221866,91584,243743,7,"Rare Single Gene Mutation, Functional",2,0,4
9,PLXNB1,plexin B1,ENSG00000164050,5364,235611,3,Rare Single Gene Mutation,2,0,3
9,PNPLA7,patatin like phospholipase domain containing 7,ENSG00000130653,375775,241274,9,Rare Single Gene Mutation,3,0,3
9,POGZ,Pogo transposable element with ZNF domain,ENSG00000143442,23126,229584,1,"Rare Single Gene Mutation, Syndromic",1,0,30
9,POLA2,"DNA polymerase alpha 2, accessory subunit",ENSG00000014138,23649,18969,11,Rare Single Gene Mutation,3,0,2
9,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",ENSG00000085998,55624,68273,1,"Rare Single Gene Mutation, Syndromic",1,0,5
9,POMT1,protein O-mannosyltransferase 1,ENSG00000130714,10585,99011,9,Rare Single Gene Mutation,3,0,2
9,POT1,Protection of telomeres 1 homolog (S. pombe),ENSG00000102977,25913,101185,7,Rare Single Gene Mutation,3,0,1
9,POU3F3,POU class 3 homeobox 3,ENSG00000198914,5455,18993,2,Syndromic,,1,1
9,PPFIA1,PTPRF interacting protein alpha 1,ENSG00000131626,8500,233977,11,Rare Single Gene Mutation,3,0,3
9,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",ENSG00000170836,8493,53892,17,"Rare Single Gene Mutation, Syndromic",3,1,6
9,PPP2CA,protein phosphatase 2 catalytic subunit alpha,ENSG00000113575,5515,19052,5,Syndromic,,1,1
9,PPP2R1B,"protein phosphatase 2 regulatory subunit A, beta",ENSG00000137713,5519,73699,11,Rare Single Gene Mutation,3,0,7
9,PPP2R5D,"Protein phosphatase 2, regulatory subunit B', delta",ENSG00000112640,5528,21770,6,"Rare Single Gene Mutation, Syndromic",1,0,14
9,PREX1,"Phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",ENSG00000124126,57580,277360,20,"Rare Single Gene Mutation, Genetic Association",2,0,2
9,PRICKLE1,Prickle homolog 1 (Drosophila),ENSG00000139174,144165,106042,12,"Rare Single Gene Mutation, Syndromic, Functional",2,0,4
9,PRICKLE2,prickle planar cell polarity protein 2,ENSG00000163637,166336,243548,3,"Rare Single Gene Mutation, Functional",2,0,4
9,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,ENSG00000188191,5575,19085,7,Rare Single Gene Mutation,3,0,4
9,PRKCA,protein kinase C alpha,ENSG00000154229,5578,18750,17,Rare Single Gene Mutation,3,0,4
9,PRKCB,protein kinase C beta,ENSG00000166501,5579,18751,16,"Rare Single Gene Mutation, Genetic Association",2,0,6
9,PRKD1,Protein kinase D1,ENSG00000184304,5587,18760,14,"Rare Single Gene Mutation, Syndromic",,1,4
9,PRKD2,protein kinase D2,ENSG00000105287,25865,101540,19,Rare Single Gene Mutation,2,0,3
9,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide",ENSG00000253729,5591,19090,8,"Rare Single Gene Mutation, Syndromic, Functional",3,0,6
9,PRKN,parkin RBR E3 ubiquitin protein ligase,ENSG00000185345,5071,50873,6,"Rare Single Gene Mutation, Genetic Association",2,0,15
9,OTX1,Orthodenticle homeobox 1,ENSG00000115507,5013,18423,2,Genetic Association,3,0,3
9,PCDHAC2,"Protocadherin alpha subfamily C, 2",ENSG00000243232,56134,353237,5,Genetic Association,3,0,3
9,PHB,prohibitin,ENSG00000167085,5245,18673,17,Genetic Association,2,0,1
9,PIK3CG,"phosphoinositide-3-kinase, catalytic, gamma polypeptide",ENSG00000105851,5294,30955,7,Genetic Association,3,0,4
9,PON1,paraoxonase 1,ENSG00000005421,5444,18979,7,Genetic Association,2,0,5
9,PPP1R1B,"Protein phosphatase 1, regulatory (inhibitor) subunit 1B",ENSG00000131771,84152,19049,17,Genetic Association,3,0,1
9,PRODH,Proline dehydrogenase (oxidase) 1,ENSG00000100033,5625,19125,22,"Syndromic, Genetic Association",2,1,6
9,PRPF39,pre-mRNA processing factor 39,ENSG00000185246,55015,328110,14,Rare Single Gene Mutation,3,0,3
9,PRR12,proline rich 12,ENSG00000126464,57479,233210,19,Syndromic,,1,2
9,PRUNE2,prune homolog 2,ENSG00000106772,158471,353211,9,"Rare Single Gene Mutation, Syndromic",3,0,8
9,PSD3,pleckstrin and Sec7 domain containing 3,ENSG00000156011,23362,234353,8,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,PSMD12,"proteasome 26S subunit, non-ATPase 12",ENSG00000197170,5718,66997,17,Syndromic,1,0,3
9,PTBP2,polypyrimidine tract binding protein 2,ENSG00000117569,58155,56195,1,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,PTCHD1,patched domain containing 1,ENSG00000165186,139411,211612,X,"Rare Single Gene Mutation, Genetic Association",1,0,11
9,PTEN,phosphatase and tensin homolog (mutated in multiple advanced cancers 1),ENSG00000171862,5728,19211,10,"Rare Single Gene Mutation, Syndromic, Functional",1,0,61
9,PTGS2,prostaglandin-endoperoxide synthase 2,ENSG00000073756,5743,19225,1,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,7
9,PTK7,Protein tyrosine kinase 7 (inactive),ENSG00000112655,5754,71461,6,Rare Single Gene Mutation,2,0,4
9,PTPN11,"protein tyrosine phosphatase, non-receptor type 11",ENSG00000179295,5781,19247,12,"Rare Single Gene Mutation, Syndromic",1,0,16
9,PTPRB,"protein tyrosine phosphatase, receptor type B",ENSG00000127329,5787,19263,12,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,PTPRC,"protein tyrosine phosphatase, receptor type, C",ENSG00000081237,5788,19264,1,"Rare Single Gene Mutation, Genetic Association",3,0,9
9,PTPRT,"protein tyrosine phosphatase, receptor type, T",ENSG00000196090,11122,19281,20,"Rare Single Gene Mutation, Functional",3,0,9
9,PXDN,peroxidasin,ENSG00000130508,7837,69675,2,Rare Single Gene Mutation,3,0,5
9,QRICH1,glutamine rich 1,ENSG00000198218,54870,69232,3,Rare Single Gene Mutation,2,0,4
9,RAB11FIP5,RAB11 family interacting protein 5,ENSG00000135631,26056,52055,2,Rare Single Gene Mutation,3,0,5
9,RAB2A,"RAB2A, member RAS oncogene family",ENSG00000104388,5862,59021,8,Rare Single Gene Mutation,2,0,8
9,RAB39B,"RAB39B, member RAS oncogene family",ENSG00000155961,116442,67790,X,Rare Single Gene Mutation,3,0,12
9,RAB43,"RAB43, member RAS oncogene family",ENSG00000172780,339122,69834,3,Rare Single Gene Mutation,2,0,2
9,RAC1,Rac family small GTPase 1,ENSG00000136238,5879,19353,7,"Syndromic, Functional",,1,5
9,RAD21,RAD21cohesin complex component,ENSG00000164754,5885,19357,8,Syndromic,,1,3
9,RAD21L1,RAD21 cohesin complex component like 1,ENSG00000244588,642636,668929,20,Rare Single Gene Mutation,3,0,2
9,RAI1,retinoic acid induced 1,ENSG00000108557,10743,19377,17,"Rare Single Gene Mutation, Syndromic",1,0,21
9,RALA,RAS like proto-oncogene A,ENSG00000006451,5898,56044,7,Syndromic,,1,2
9,RALGAPB,Ral GTPase activating protein non-catalytic beta subunit,ENSG00000170471,57148,228850,20,Rare Single Gene Mutation,2,0,4
9,RANBP17,RAN binding protein 17,ENSG00000204764,64901,66011,5,Rare Single Gene Mutation,2,0,6
9,RAPGEF4,Rap guanine nucleotide exchange factor (GEF) 4,ENSG00000091428,11069,56508,2,Rare Single Gene Mutation,3,0,17
9,RASSF5,Ras association domain family member 5,ENSG00000266094,83593,54354,1,"Rare Single Gene Mutation, Genetic Association",3,0,3
9,RBFOX1,"RNA binding protein, fox-1 homolog (C. elegans) 1",ENSG00000078328,54715,268859,16,"Rare Single Gene Mutation, Genetic Association",2,0,34
9,RBM27,RNA binding motif protein 27,ENSG00000091009,54439,225432,5,Rare Single Gene Mutation,2,0,3
9,REEP3,receptor accessory protein 3,ENSG00000165476,221035,28193,10,Rare Single Gene Mutation,3,0,3
9,RELN,Reelin,ENSG00000189056,5649,19699,7,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,52
9,RERE,Arginine-glutamic acid dipeptide (RE) repeats,ENSG00000142599,473,68703,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,7
9,RFX3,regulatory factor X3,ENSG00000080298,5991,19726,9,Rare Single Gene Mutation,1,0,6
9,RGS7,regulator of G-protein signaling 7,ENSG00000182901,6000,24012,1,Rare Single Gene Mutation,3,0,6
9,RHEB,"Ras homolog, mTORC1 binding",ENSG00000106615,6009,19744,7,Syndromic,,1,1
9,RIMS1,Regulating synaptic membrane exocytosis 1,ENSG00000079841,22999,116837,6,"Rare Single Gene Mutation, Genetic Association",1,0,7
9,RIMS3,regulating synaptic membrane exocytosis 3,ENSG00000117016,9783,242662,1,Rare Single Gene Mutation,3,0,4
9,RIT2,Ras-like without CAAX 2,ENSG00000152214,6014,19762,18,Genetic Association,3,0,3
9,RLIM,"Ring finger protein, LIM domain interacting",ENSG00000131263,51132,19820,X,"Rare Single Gene Mutation, Syndromic",,1,4
9,RNF135,Ring finger protein 135,ENSG00000181481,84282,71956,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,4
9,RNF25,ring finger protein 25,ENSG00000163481,64320,57751,2,Rare Single Gene Mutation,3,0,2
9,RNF38,ring finger protein 38,ENSG00000137075,152006,73469,9,Rare Single Gene Mutation,3,0,2
